Filename,Identifier,ScientificName,CommonName,Comments
"moth_micro,I_PBA1209.jpg",I_PBA1209,moth micro,,
"Automeris_belti,I_PBA1210.jpg",I_PBA1210,Automeris belti,,
"Automeris_belti,I_PBA1211.jpg",I_PBA1211,Automeris belti,,
"moth_Geometridae,I_PBA1212.jpg",I_PBA1212,moth Geometridae,,
"moth_Notodontidae,I_PBA1213.jpg",I_PBA1213,moth Notodontidae,,
"Glyphodes_sibillalis,I_PBA1214.jpg",I_PBA1214,Glyphodes sibillalis,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1215.jpg",I_PBA1215,Iridopsis lurida--oberthuri--herse,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA1216.jpg",I_PBA1216,Crambidia cephalica,Yellow-headed Lichen Moth,
"moth,I_PBA1217.jpg",I_PBA1217,moth,,
"moth_Noctuidae_delta,I_PBA1218.jpg",I_PBA1218,moth Noctuidae delta,,
"Hemiceras_sabis,I_PBA1219.jpg",I_PBA1219,Hemiceras sabis,,
"moth_Tortricidae,I_PBA1220.jpg",I_PBA1220,moth Tortricidae,,
"Clemensia_cincinnata,I_PBA1221.jpg",I_PBA1221,Clemensia cincinnata,,
"Hemiceras_sabis,I_PBA1222.jpg",I_PBA1222,Hemiceras sabis,,
"Hemiceras_sabis,I_PBA1223.jpg",I_PBA1223,= I_PBA1222,Hemiceras sabis,
"moth_Notodontidae,I_PBA1224.jpg",I_PBA1224,moth Notodontidae,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA1225.jpg",I_PBA1225,Crambidia cephalica,Yellow-headed Lichen Moth,
"Iridopsis_lurida--oberthuri--herse,I_PBA1226.jpg",I_PBA1226,Iridopsis lurida--oberthuri--herse,,
"moth_Geometridae,I_PBA1227.jpg",I_PBA1227,moth Geometridae,,
"Automeris_belti,I_PBA1228.jpg",I_PBA1228,Automeris belti,,
"Automeris_belti,I_PBA1229.jpg",I_PBA1229,Automeris belti,,
"moth_Noctuidae,I_PBA1230.jpg",I_PBA1230,moth Noctuidae,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA1231.jpg",I_PBA1231,Hymenia perspectalis,Spotted Beet Webworm Moth,
"Eucereon_tigrata,I_PBA1232.jpg",I_PBA1232,Eucereon tigrata,,
"Paragonia_cruraria,I_PBA1233.jpg",I_PBA1233,Paragonia cruraria,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA1234.jpg",I_PBA1234,Crambidia cephalica,Yellow-headed Lichen Moth,
"moth_Thysanopyga,I_PBA1235.jpg",I_PBA1235,moth Thysanopyga,,
"Lophocampa_annulosa,_Santa_Ana_Tussock_Moth,I_PBA1236.jpg",I_PBA1236,Lophocampa annulosa,Santa Ana Tussock Moth,
"Episcepsis_hypoleuca,I_PBA1237.jpg",I_PBA1237,Episcepsis hypoleuca,,
"Hemiceras_modesta,I_PBA1239.jpg",I_PBA1239,Hemiceras modesta,,
"Cliniodes_opalalis,I_PBA1240.jpg",I_PBA1240,Cliniodes opalalis,,
"moth_Notodontidae,I_PBA1241.jpg",I_PBA1241,moth Notodontidae,,
"Synclera_jarbusalis,I_PBA1242.jpg",I_PBA1242,Synclera jarbusalis,,
"Cliniodes_opalalis,I_PBA1243.jpg",I_PBA1243,Cliniodes opalalis,,
"Bagisara_repanda,_Wavy_Lined_Mallow_Moth,I_PBA1244.jpg",I_PBA1244,Bagisara repanda,Wavy Lined Mallow Moth,
"moth_Noctuidae,I_PBA1245.jpg",I_PBA1245,moth Noctuidae,,
"Anisoperas_lurida,I_PBA1246.jpg",I_PBA1246,Anisoperas lurida,,
"Rhabdatomis_laudamia,I_PBA1247.jpg",I_PBA1247,Rhabdatomis laudamia,,
"Eulepidotis_electa,I_PBA1248.jpg",I_PBA1248,Eulepidotis electa,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1249.jpg",I_PBA1249,Iridopsis lurida--oberthuri--herse,,
"moth_Arctiidae,I_PBA1250.jpg",I_PBA1250,moth Arctiidae,,
"Iridopsis_validaria,I_PBA1251.jpg",I_PBA1251,Iridopsis validaria,,
"Euphyia_sp_group_san_luis,I_PBA1252.jpg",I_PBA1252,Euphyia sp_group_san_luis,,
"Epitausa_atriplaga,I_PBA1253.jpg",I_PBA1253,Epitausa atriplaga,,
"moth_Crambidae,I_PBA1254.jpg",I_PBA1254,moth Crambidae,,
"Gn_sp_san_luis_2008,I_PBA1255.jpg",I_PBA1255,Gn sp_san_luis_2008,,
"moth_Crambidae,I_PBA1256.jpg",I_PBA1256,moth Crambidae,,
"Rhabdatomis_laudamia,_2,I_PBA1257.jpg",I_PBA1257,Rhabdatomis laudamia,2,
"moth_Geometridae,I_PBA1258.jpg",I_PBA1258,moth Geometridae,,
"Anisoperas_lurida,I_PBA1259.jpg",I_PBA1259,Anisoperas lurida,,
"Iridopsis_validaria,I_PBA1260.jpg",I_PBA1260,Iridopsis validaria,,
"Erebochlora_tesserulata,I_PBA1261.jpg",I_PBA1261,Erebochlora tesserulata,,
"Chloropteryx_diluta,I_PBA1262.jpg",I_PBA1262,Chloropteryx diluta,,
"moth_Notodontidae,I_PBA1263.jpg",I_PBA1263,moth Notodontidae,,
"Glena_mopsaria,I_PBA1264.jpg",I_PBA1264,Glena mopsaria,,
"Glyphodes_sibillalis,I_PBA1265.jpg",I_PBA1265,Glyphodes sibillalis,,
"moth,I_PBA1266.jpg",I_PBA1266,moth,,
"Thysanopyga_pygaria,I_PBA1267.jpg",I_PBA1267,Thysanopyga pygaria,,
"Synclera_jarbusalis,I_PBA1268.jpg",I_PBA1268,Synclera jarbusalis,,
"moth_Megalopygidae_-_Limacodidae,I_PBA1269.jpg",I_PBA1269,moth Megalopygidae - Limacodidae,,
"moth_Crambidae,I_PBA1270.jpg",I_PBA1270,moth Crambidae,,
"Scena_potentia,I_PBA1271.jpg",I_PBA1271,Scena potentia,,
"moth_Notodontidae,I_PBA1272.jpg",I_PBA1272,moth Notodontidae,,
"moth_Notodontidae,I_PBA1273.jpg",I_PBA1273,moth Notodontidae,,
"Mocis_disseverans,_Yellow_Mocis_Moth,I_PBA1274.jpg",I_PBA1274,Mocis disseverans,Yellow Mocis Moth,
"Phyllodonta_indeterminata,I_PBA1275.jpg",I_PBA1275,Phyllodonta indeterminata,,
"moth_Phyllodonta,I_PBA1276.jpg",I_PBA1276,moth Phyllodonta,,
"Bagisara_repanda,I_PBA1277.jpg",I_PBA1277,Bagisara repanda,,
"moth_Hemiceras,I_PBA1278.jpg",I_PBA1278,moth Hemiceras,,
"insect,I_PBA1279.jpg",I_PBA1279,insect,,
"moth_micro,I_PBA1280.jpg",I_PBA1280,moth micro,,
"Episcepsis_thetis,I_PBA1281.jpg",I_PBA1281,Episcepsis thetis,,
"Sphacelodes_vulneraria,I_PBA1282.jpg",I_PBA1282,Sphacelodes vulneraria,,
"Sphacelodes_vulneraria,I_PBA1283.jpg",I_PBA1283,Sphacelodes vulneraria,,
"moth_misc_macro,I_PBA1284.jpg",I_PBA1284,moth misc macro,,
"moth_Desmia,I_PBA1285.jpg",I_PBA1285,moth Desmia,,
"Clemensia_cincinnata,I_PBA1286.jpg",I_PBA1286,Clemensia cincinnata,,
"Herbita_aglausaria,I_PBA1287.jpg",I_PBA1287,Herbita aglausaria,,
"Euphyia_sp_group_san_luis,I_PBA1288.jpg",I_PBA1288,Euphyia sp_group_san_luis,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA1289.jpg",I_PBA1289,Crambidia cephalica,Yellow-headed Lichen Moth,
"moth_micro,I_PBA1290.jpg",I_PBA1290,moth micro,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1291.jpg",I_PBA1291,Iridopsis lurida--oberthuri--herse,,
"moth_Geometridae,I_PBA1292.jpg",I_PBA1292,moth Geometridae,,
"Blepharocerus_ignitalismoth_Pyralid,I_PBA1293.jpg",I_PBA1293,Blepharocerus ignitalismoth Pyralid,,
"Blepharocerus_ignitalismoth_Pyralid,I_PBA1294.jpg",I_PBA1294,Blepharocerus ignitalismoth Pyralid,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1295.jpg",I_PBA1295,Iridopsis lurida--oberthuri--herse,,
"Synclera_jarbusalis,I_PBA1296.jpg",I_PBA1296,Synclera jarbusalis,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA1297.jpg",I_PBA1297,Crambidia cephalica,Yellow-headed Lichen Moth,
"Portentomorpha_xanthialis,I_PBA1298.jpg",I_PBA1298,Portentomorpha xanthialis,,
"Carales_arizonensis--astur,I_PBA1299.jpg",I_PBA1299,Carales arizonensis--astur,,
"moth_Noctuidae,I_PBA1300.jpg",I_PBA1300,moth Noctuidae,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1301.jpg",I_PBA1301,Iridopsis lurida--oberthuri--herse,,
"moth_Crambidae,I_PBA1302.jpg",I_PBA1302,moth Crambidae,,
"moth_micro,I_PBA1303.jpg",I_PBA1303,moth micro,,
"Semaeopus_viridiplaga,I_PBA1304.jpg",I_PBA1304,Semaeopus viridiplaga,,
"micro_micro,I_PBA1305.jpg",I_PBA1305,micro micro,,
"moth_Tortricidae,I_PBA1306.jpg",I_PBA1306,moth Tortricidae,,
"Pelochyta_affinis,I_PBA1307.jpg",I_PBA1307,Pelochyta affinis,,
"Gn_sp_san_luis_1014,I_PBA1308.jpg",I_PBA1308,Gn sp_san_luis_1014,,
"Rhabdatomis_laudamia,I_PBA1309.jpg",I_PBA1309,Rhabdatomis laudamia,,
"moth_Noctuidae,I_PBA1310.jpg",I_PBA1310,moth Noctuidae,,
"Nephodia_auxesia,I_PBA1311.jpg",I_PBA1311,Nephodia auxesia,,
"Melese_amastris,I_PBA1312.jpg",I_PBA1312,Melese amastris,,
"Nola_sp_san_luis_a,I_PBA1313.jpg",I_PBA1313,Nola sp_san_luis_a,,
"Trygodes_amphion,I_PBA1314.jpg",I_PBA1314,Trygodes amphion,,
"moth_Anomis,I_PBA1315.jpg",I_PBA1315,moth Anomis,,
"insect,I_PBA1316.jpg",I_PBA1316,insect,,
"Trygodes_amphion,I_PBA1317.jpg",I_PBA1317,Trygodes amphion,,
"moth_Geometridae,I_PBA1318.jpg",I_PBA1318,moth Geometridae,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1319.jpg",I_PBA1319,Iridopsis lurida--oberthuri--herse,,
"Lomographa_argentata,I_PBA1320.jpg",I_PBA1320,Lomographa argentata,,
"insect,I_PBA1321.jpg",I_PBA1321,insect,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA1322.jpg",I_PBA1322,Crambidia cephalica,Yellow-headed Lichen Moth,
"insect,I_PBA1323.jpg",I_PBA1323,insect,,
"Melese_monima,I_PBA1324.jpg",I_PBA1324,Melese monima,,
"moth_Tortricidae,I_PBA1325.jpg",I_PBA1325,moth Tortricidae,,
"moth_Crambidae,I_PBA1326.jpg",I_PBA1326,moth Crambidae,,
"moth_Palthis,I_PBA1327.jpg",I_PBA1327,moth Palthis,,
"Melanolophia_sp_san_luis,I_PBA1328.jpg",I_PBA1328,Melanolophia sp_san_luis,,
"Cliniodes_opalalis,I_PBA1329.jpg",I_PBA1329,Cliniodes opalalis,,
"moth_micro,I_PBA1330.jpg",I_PBA1330,moth micro,,
"moth_Notodontidae,I_PBA1331.jpg",I_PBA1331,moth Notodontidae,,
"Portentomorpha_xanthialis,I_PBA1332.jpg",I_PBA1332,Portentomorpha xanthialis,,
"Melese_amastris,I_PBA1334.jpg",I_PBA1334,Melese amastris,,
"Semaeopus_viridiplaga,I_PBA1335.jpg",I_PBA1335,Semaeopus viridiplaga,,
"moth_Tortricidae,I_PBA1336.jpg",I_PBA1336,moth Tortricidae,,
"Sabulodes_arge,I_PBA1337.jpg",I_PBA1337,Sabulodes arge,,
"moth,I_PBA1338.jpg",I_PBA1338,moth,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1339.jpg",I_PBA1339,Iridopsis lurida--oberthuri--herse,,
"Thysanopyga_pygaria,I_PBA1340.jpg",I_PBA1340,Thysanopyga pygaria,,
"moth_Noctuidae,I_PBA1341.jpg",I_PBA1341,moth Noctuidae,,
"moth_Hemiceras,I_PBA1342.jpg",I_PBA1342,moth Hemiceras,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1343.jpg",I_PBA1343,Iridopsis lurida--oberthuri--herse,,
"Hampsonodes_melagona,I_PBA1344.jpg",I_PBA1344,Hampsonodes melagona,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1345.jpg",I_PBA1345,Iridopsis lurida--oberthuri--herse,,
"Hemiceras_modesta,I_PBA1346.jpg",I_PBA1346,Hemiceras modesta,,
"Bertholdia_specularis,I_PBA1347.jpg",I_PBA1347,Bertholdia specularis,,
"Bertholdia_specularis,I_PBA1348.jpg",I_PBA1348,Bertholdia specularis,,
"Euphyia_sp_group_san_luis,I_PBA1349.jpg",I_PBA1349,Euphyia sp_group_san_luis,,
"moth_Crambidae,I_PBA1350.jpg",I_PBA1350,moth Crambidae,,
"Microphysetica_hermeasalis,I_PBA1351.jpg",I_PBA1351,Microphysetica hermeasalis,,
"Portentomorpha_xanthialis,I_PBA1352.jpg",I_PBA1352,Portentomorpha xanthialis,,
"Cliniodes_opalalis,I_PBA1354.jpg",I_PBA1354,Cliniodes opalalis,,
"Melese_amastris,I_PBA1356.jpg",I_PBA1356,Melese amastris,,
"Trygodes_amphion,I_PBA1357.jpg",I_PBA1357,Trygodes amphion,,
"Lophocampa_annulosa,_Santa_Ana_Tussock_Moth,I_PBA1358.jpg",I_PBA1358,Lophocampa annulosa,Santa Ana Tussock Moth,
"insect,I_PBA1359.jpg",I_PBA1359,insect,,
"Cliniodes_opalalis,I_PBA1360.jpg",I_PBA1360,Cliniodes opalalis,,
"moth_Desmia,I_PBA1361.jpg",I_PBA1361,moth Desmia,,
"Brabirodes_cerevia,I_PBA1362.jpg",I_PBA1362,Brabirodes cerevia,,
"insect,I_PBA1363.jpg",I_PBA1363,insect,,
"Rhabdatomis_laudamia,I_PBA1364.jpg",I_PBA1364,Rhabdatomis laudamia,,
"moth_Palthis,I_PBA1365.jpg",I_PBA1365,moth Palthis,,
"moth_Pyralidae,I_PBA1366.jpg",I_PBA1366,moth Pyralidae,,
"moth_Pyralidae,I_PBA1367.jpg",I_PBA1367,moth Pyralidae,,
"moth_Noctuidae,I_PBA1368.jpg",I_PBA1368,moth Noctuidae,,
"Bagisara_repanda,I_PBA1369.jpg",I_PBA1369,Bagisara repanda,,
"moth_Palthis,I_PBA1370.jpg",I_PBA1370,moth Palthis,,
"moth_Geometridae,I_PBA1371.jpg",I_PBA1371,moth Geometridae,,
"Melese_asana,I_PBA1372.jpg",I_PBA1372,Melese asana,,
"Melese_asana,I_PBA1373.jpg",I_PBA1373,Melese asana,,
"Cell_phone,I_PBA1374.jpg",I_PBA1374,Cell phone,,
"light,I_PBA1375.jpg",I_PBA1375,light,,
"moth_Notodontidae,I_PBA1376.jpg",I_PBA1376,moth Notodontidae,,
"Episcepsis_hypoleuca,I_PBA1377.jpg",I_PBA1377,Episcepsis hypoleuca,,
"moth,I_PBA1378.jpg",I_PBA1378,moth,,
"insect,I_PBA1379.jpg",I_PBA1379,insect,,
"Phrygionis_privignaria,I_PBA1380.jpg",I_PBA1380,Phrygionis privignaria,,
"moth_Arctiidae,I_PBA1381.jpg",I_PBA1381,moth Arctiidae,,
"moth_Arctiidae,I_PBA1382.jpg",I_PBA1382,moth Arctiidae,,
"moth_Tortricidae,I_PBA1383.jpg",I_PBA1383,moth Tortricidae,,
"moth,I_PBA1384.jpg",I_PBA1384,moth,,
"moth_Noctuidae,I_PBA1385.jpg",I_PBA1385,moth Noctuidae,,
"Oospila_venezuelata,I_PBA1386.jpg",I_PBA1386,Oospila venezuelata,,
"spider,I_PBA1387.jpg",I_PBA1387,spider,,
"moth_Geometridae,I_PBA1388.jpg",I_PBA1388,moth Geometridae,,
"Episcepsis_hypoleuca,I_PBA1389.jpg",I_PBA1389,Episcepsis hypoleuca,,
"Eupithecia_sp_group_san_luis,I_PBA1390.jpg",I_PBA1390,Eupithecia sp_group_san_luis,,
"moth_Notodontidae,I_PBA1391.jpg",I_PBA1391,moth Notodontidae,,
"moth_Noctuidae,I_PBA1392.jpg",I_PBA1392,moth Noctuidae,,
"moth_Tortricidae,I_PBA1393.jpg",I_PBA1393,moth Tortricidae,,
"Hemeroblemma_opigena,I_PBA1394.jpg",I_PBA1394,Hemeroblemma opigena,,
"Lineodes_sp_san_luis_a,I_PBA1395.jpg",I_PBA1395,Lineodes sp_san_luis_a,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1396.jpg",I_PBA1396,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Eucereon_relegata,I_PBA1397.jpg",I_PBA1397,Eucereon relegata,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1398.jpg",I_PBA1398,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1399.jpg",I_PBA1399,Crambidia cephalica,Yellow-Headed Lichen Moth,
"moth_Sphingidae,I_PBA1400.jpg",I_PBA1400,moth Sphingidae,,
"Thysanopyga_pygaria,I_PBA1401.jpg",I_PBA1401,Thysanopyga pygaria,,
"moth_micro,I_PBA1402.jpg",I_PBA1402,moth micro,,
"Nematocampa_completa,I_PBA1403.jpg",I_PBA1403,Nematocampa completa,,
"Metanema_bonadea,I_PBA1404.jpg",I_PBA1404,Metanema bonadea,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1405.jpg",I_PBA1405,Iridopsis lurida--oberthuri--herse,,
"Thysanopyga_pygaria,I_PBA1406.jpg",I_PBA1406,Thysanopyga pygaria,,
"Nephodia_auxesia,I_PBA1407.jpg",I_PBA1407,Nephodia auxesia,,
"moth_Crambidae,I_PBA1408.jpg",I_PBA1408,moth Crambidae,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1409.jpg",I_PBA1409,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Euphyia_sp_group_san_luis,I_PBA1410.jpg",I_PBA1410,Euphyia sp_group_san_luis,,
"insect,I_PBA1411.jpg",I_PBA1411,insect,,
"moth_Geometridae,I_PBA1412.jpg",I_PBA1412,moth Geometridae,,
"moth_todo,I_PBA1413.jpg",I_PBA1413,moth todo,,
"moth_Arctiidae,I_PBA1414.jpg",I_PBA1414,moth Arctiidae,,
"moth_Noctuidae,I_PBA1416.jpg",I_PBA1416,moth Noctuidae,,
"Idaea_sp_group_san_luis,I_PBA1417.jpg",I_PBA1417,Idaea sp_group_san_luis,,
"moth_Arctiidae,I_PBA1418.jpg",I_PBA1418,moth Arctiidae,,
"Eulepte_concordalis,I_PBA1419.jpg",I_PBA1419,Eulepte concordalis,,
"moth_Geometridae,I_PBA1420.jpg",I_PBA1420,moth Geometridae,,
"moth_Notodontidae,I_PBA1422.jpg",I_PBA1422,moth Notodontidae,,
"moth_Noctuidae,I_PBA1423.jpg",I_PBA1423,moth Noctuidae,,
"moth_Noctuidae,I_PBA1424.jpg",I_PBA1424,moth Noctuidae,,
"moth_Tortricidae,I_PBA1425.jpg",I_PBA1425,moth Tortricidae,,
"moth_Noctuidae,I_PBA1426.jpg",I_PBA1426,moth Noctuidae,,
"Eulepte_concordalis,I_PBA1427.jpg",I_PBA1427,Eulepte concordalis,,
"moth,I_PBA1428.jpg",I_PBA1428,moth,,
"moth_micro,I_PBA1429.jpg",I_PBA1429,moth micro,,
"Iridopsis_validaria,I_PBA1430.jpg",I_PBA1430,Iridopsis validaria,,
"Idalus_perlineosa,I_PBA1431.jpg",I_PBA1431,Idalus perlineosa,,
"spider,I_PBA1432.jpg",I_PBA1432,spider,,
"insect,I_PBA1433.jpg",I_PBA1433,insect,,
"fly,I_PBA1434.jpg",I_PBA1434,fly,,
"Microphysetica_hermeasalis,I_PBA1435.jpg",I_PBA1435,Microphysetica hermeasalis,,
"Eucereon_discolor,I_PBA1436.jpg",I_PBA1436,Eucereon discolor,,
"moth,I_PBA1437.jpg",I_PBA1437,moth,,
"moth_Tortricidae,I_PBA1438.jpg",I_PBA1438,moth Tortricidae,,
"Nephodia_auxesia,I_PBA1439.jpg",I_PBA1439,Nephodia auxesia,,
"Hemiceras_modesta,I_PBA1441.jpg",I_PBA1441,Hemiceras modesta,,
"moth_Crambidae,I_PBA1442.jpg",I_PBA1442,moth Crambidae,,
"moth_Blastobasidae,I_PBA1443.jpg",I_PBA1443,moth Blastobasidae,,
"Rhabdatomis_laudamia,I_PBA1444.jpg",I_PBA1444,Rhabdatomis laudamia,,
"Cliniodes_opalalis,I_PBA1445.jpg",I_PBA1445,Cliniodes opalalis,,
"Nematocampa_completa,I_PBA1446.jpg",I_PBA1446,Nematocampa completa,,
"moth_Pyralidae,I_PBA1447.jpg",I_PBA1447,moth Pyralidae,,
"moth_Tortricidae,I_PBA1449.jpg",I_PBA1449,moth Tortricidae,,
"moth_Crambidae,I_PBA1450.jpg",I_PBA1450,moth Crambidae,,
"moth_micro,I_PBA1451.jpg",I_PBA1451,moth micro,,
"Bertholdia_specularis,I_PBA1452.jpg",I_PBA1452,Bertholdia specularis,,
"moth_Geometridae,I_PBA1453.jpg",I_PBA1453,moth Geometridae,,
"moth_Pyralidae,I_PBA1454.jpg",I_PBA1454,moth Pyralidae,,
"moth,I_PBA1455.jpg",I_PBA1455,moth,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1456.jpg",I_PBA1456,Iridopsis lurida--oberthuri--herse,,
"moth_micro,I_PBA1457.jpg",I_PBA1457,moth micro,,
"moth_Tortricidae,I_PBA1458.jpg",I_PBA1458,moth Tortricidae,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1459.jpg",I_PBA1459,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Eucereon_xanthoperas,I_PBA1460.jpg",I_PBA1460,Eucereon xanthoperas,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1461.jpg",I_PBA1461,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1462.jpg",I_PBA1462,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Crambidia_myrlosea,I_PBA1463.jpg",I_PBA1463,Crambidia myrlosea,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1464.jpg",I_PBA1464,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Iridopsis_lurida--oberthuri--herse,I_PBA1465.jpg",I_PBA1465,Iridopsis lurida--oberthuri--herse,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1466.jpg",I_PBA1466,Iridopsis lurida--oberthuri--herse,,
"Nephodia_auxesia,I_PBA1467.jpg",I_PBA1467,Nephodia auxesia,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1468.jpg",I_PBA1468,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Neoleucinodes_sp_san_luis_a,I_PBA1469.jpg",I_PBA1469,Neoleucinodes sp_san_luis_a,,
"moth_Crambidae,I_PBA1470.jpg",I_PBA1470,moth Crambidae,,
"moth_Notodontidae,I_PBA1471.jpg",I_PBA1471,moth Notodontidae,,
"Macaria_combusta,I_PBA1472.jpg",I_PBA1472,Macaria combusta,,
"moth_Tortricidae,I_PBA1473.jpg",I_PBA1473,moth Tortricidae,,
"Crambidia_myrlosea,I_PBA1474.jpg",I_PBA1474,Crambidia myrlosea,,
"Lomographa_argentata,I_PBA1475.jpg",I_PBA1475,Lomographa argentata,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1476.jpg",I_PBA1476,Crambidia cephalica,Yellow-Headed Lichen Moth,
"Letis_herilia,I_PBA1477.jpg",I_PBA1477,Letis herilia,,
"Letis_herilia,I_PBA1478.jpg",I_PBA1478,Letis herilia,,
"Euphyia_sp_group_san_luis,I_PBA1479.jpg",I_PBA1479,Euphyia sp_group_san_luis,,
"Clemensia_leopardina,I_PBA1480.jpg",I_PBA1480,Clemensia leopardina,,
"Eucereon_tigrata,I_PBA1481.jpg",I_PBA1481,Eucereon tigrata,,
"Euphyia_sp_group_san_luis,I_PBA1482.jpg",I_PBA1482,Euphyia sp_group_san_luis,,
"Crambidia_myrlosea,I_PBA1483.jpg",I_PBA1483,Crambidia myrlosea,,
"Prochoerodes_pilosa,I_PBA1484.jpg",I_PBA1484,Prochoerodes pilosa,,
"moth_Noctuidae,I_PBA1485.jpg",I_PBA1485,moth Noctuidae,,
"moth_Noctuidae,I_PBA1486.jpg",I_PBA1486,moth Noctuidae,,
"Cliniodes_opalalis,I_PBA1487.jpg",I_PBA1487,Cliniodes opalalis,,
"Crambidia_cephalica,_Yellow-Headed_Lichen_Moth,I_PBA1488.jpg",I_PBA1488,Crambidia cephalica,Yellow-Headed Lichen Moth,
"moth_Hemiceras,I_PBA1489.jpg",I_PBA1489,moth Hemiceras,,
"moth_Hemiceras,I_PBA1490.jpg",I_PBA1490,moth Hemiceras,,
"moth_Geometridae,I_PBA1491.jpg",I_PBA1491,moth Geometridae,,
"Hemiceras_pernubila,I_PBA1492.jpg",I_PBA1492,Hemiceras pernubila,,
"moth_Hemiceras,I_PBA1493.jpg",I_PBA1493,moth Hemiceras,,
"moth_Tortricidae,I_PBA1494.jpg",I_PBA1494,moth Tortricidae,,
"moth_plume,I_PBA1495.jpg",I_PBA1495,moth plume,,
"moth_Crambidae,I_PBA1496.jpg",I_PBA1496,moth Crambidae,,
"Euphyia_sp_group_san_luis,I_PBA1497.jpg",I_PBA1497,Euphyia sp_group_san_luis,,
"Eusarca_asteria--cayennaria,I_PBA1498.jpg",I_PBA1498,Eusarca asteria--cayennaria,,
"moth_plume,I_PBA1499.jpg",I_PBA1499,moth plume,,
"moth_misc_macro,I_PBA1500.jpg",I_PBA1500,moth misc macro,,
"moth_Notodontidae,I_PBA1501.jpg",I_PBA1501,moth Notodontidae,,
"moth_plume,I_PBA1502.jpg",I_PBA1502,moth plume,,
"moth_Tortricidae,I_PBA1503.jpg",I_PBA1503,moth Tortricidae,,
"Iridopsis_lurida--oberthuri--herse,I_PBA1504.jpg",I_PBA1504,Iridopsis lurida--oberthuri--herse,,
"moth_Notodontidae,I_PBA1505.jpg",I_PBA1505,moth Notodontidae,,
"Euphyia_sp_group_san_luis,I_PBA1506.jpg",I_PBA1506,Euphyia sp_group_san_luis,,
"moth_Sphingidae,I_PBA1507.jpg",I_PBA1507,moth Sphingidae,,
"moth_Notodontidae,I_PBA1508.jpg",I_PBA1508,moth Notodontidae,,
"Cliniodes_opalalis,I_PBA1509.jpg",I_PBA1509,Cliniodes opalalis,,
"Melese_amastris,I_PBA1510.jpg",I_PBA1510,Melese amastris,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA1511.jpg",I_PBA1511,Hymenia perspectalis,Spotted Beet Webworm Moth,
"moth_Geometridae,I_PBA1512.jpg",I_PBA1512,moth Geometridae,,
"Cliniodes_opalalis,I_PBA1513.jpg",I_PBA1513,Cliniodes opalalis,,
"Epimecis_semicompleta,I_PBA1514.jpg",I_PBA1514,Epimecis semicompleta,,
"moth_Notodontidae,I_PBA1515.jpg",I_PBA1515,moth Notodontidae,,
"Eucereon_tigrata,I_PBA1516.jpg",I_PBA1516,Eucereon tigrata,,
"moth_micro,I_PBA1517.jpg",I_PBA1517,moth micro,,
"Meganola_sp_san_luis_b,I_PBA1518.jpg",I_PBA1518,Meganola sp_san_luis_b,,
"Cliniodes_opalalis,I_PBA1519.jpg",I_PBA1519,Cliniodes opalalis,,
